seed,MAX_CANDS,user,model,target,rank,HR@10,MRR@10,nDCG@10,feasible
123,20,ราชการ28,CBF-multilingual-e5-large-instruct,การแสดงโขนเรื่องรามเกียรติ์ ตอน ขับพิเภก,2,1.0,0.5,0.6309297535714575,1
123,20,ราชการ3,CBF-multilingual-e5-large-instruct,ระบำชาวนา,1,1.0,1.0,1.0,1
123,20,ราชการ4,CBF-multilingual-e5-large-instruct,มวยคาดเชือก,2,1.0,0.5,0.6309297535714575,1
123,20,ราชการ5,CBF-multilingual-e5-large-instruct,รำซัดชาตรี,1,1.0,1.0,1.0,1
123,20,ราชการ6,CBF-multilingual-e5-large-instruct,หนุมานจับนางสุพรรณมัจฉา,1,1.0,1.0,1.0,1
123,20,ราชการ7,CBF-multilingual-e5-large-instruct,ฟ้อนดวงเดือน,1,1.0,1.0,1.0,1
123,20,ราชการ8,CBF-multilingual-e5-large-instruct,ฟ้อนดวงเดือน,2,1.0,0.5,0.6309297535714575,1
123,20,ราชการ9,CBF-multilingual-e5-large-instruct,ฟ้อนเล็บ,1,1.0,1.0,1.0,1
123,20,องค์การระหว่างประเทศ1,CBF-multilingual-e5-large-instruct,จตุรภาคี,1,1.0,1.0,1.0,1
123,20,องค์การระหว่างประเทศ10,CBF-multilingual-e5-large-instruct,เซิ้งไทภูเขา,1,1.0,1.0,1.0,1
123,20,องค์การระหว่างประเทศ11,CBF-multilingual-e5-large-instruct,การแสดงโขนเรื่องรามเกียรติ์ ตอน ขับพิเภก,1,1.0,1.0,1.0,1
123,20,องค์การระหว่างประเทศ12,CBF-multilingual-e5-large-instruct,รำพลายชุมพล,1,1.0,1.0,1.0,1
123,20,องค์การระหว่างประเทศ13,CBF-multilingual-e5-large-instruct,การแสดงโขนเรื่องรามเกียรติ์ ตอน ขับพิเภก,2,1.0,0.5,0.6309297535714575,1
123,20,องค์การระหว่างประเทศ14,CBF-multilingual-e5-large-instruct,รำเถิดเทิง,1,1.0,1.0,1.0,1
123,20,องค์การระหว่างประเทศ15,CBF-multilingual-e5-large-instruct,การแสดงโขนเรื่องรามเกียรติ์ ตอน นางลอย,2,1.0,0.5,0.6309297535714575,1
123,20,องค์การระหว่างประเทศ16,CBF-multilingual-e5-large-instruct,รำพลายชุมพล,1,1.0,1.0,1.0,1
123,20,องค์การระหว่างประเทศ17,CBF-multilingual-e5-large-instruct,รำพลายชุมพล,1,1.0,1.0,1.0,1
123,20,องค์การระหว่างประเทศ18,CBF-multilingual-e5-large-instruct,รำพลายชุมพล,1,1.0,1.0,1.0,1
123,20,องค์การระหว่างประเทศ19,CBF-multilingual-e5-large-instruct,มวยคาดเชือก,4,1.0,0.25,0.43067655807339306,1
123,20,องค์การระหว่างประเทศ2,CBF-multilingual-e5-large-instruct,การแสดงโขนเรื่องรามเกียรติ์ ตอน พระรามตามกวาง,2,1.0,0.5,0.6309297535714575,1
123,20,องค์การระหว่างประเทศ20,CBF-multilingual-e5-large-instruct,การแสดงโขนเรื่องรามเกียรติ์ ตอน สามจับ,2,1.0,0.5,0.6309297535714575,1
123,20,องค์การระหว่างประเทศ21,CBF-multilingual-e5-large-instruct,รำมโนห์ราบูชายัญ,1,1.0,1.0,1.0,1
123,20,องค์การระหว่างประเทศ22,CBF-multilingual-e5-large-instruct,เมขลา รามสูร,1,1.0,1.0,1.0,1
123,20,องค์การระหว่างประเทศ23,CBF-multilingual-e5-large-instruct,รำมโนห์ราบูชายัญ,1,1.0,1.0,1.0,1
123,20,องค์การระหว่างประเทศ24,CBF-multilingual-e5-large-instruct,เมขลา รามสูร,1,1.0,1.0,1.0,1
123,20,องค์การระหว่างประเทศ25,CBF-multilingual-e5-large-instruct,เมขลา รามสูร,1,1.0,1.0,1.0,1
123,20,องค์การระหว่างประเทศ26,CBF-multilingual-e5-large-instruct,ผืนไท,1,1.0,1.0,1.0,1
123,20,องค์การระหว่างประเทศ27,CBF-multilingual-e5-large-instruct,เมขลา รามสูร,1,1.0,1.0,1.0,1
123,20,องค์การระหว่างประเทศ3,CBF-multilingual-e5-large-instruct,การแสดงโขนเรื่องรามเกียรติ์ ตอน พระรามตามกวาง,1,1.0,1.0,1.0,1
123,20,องค์การระหว่างประเทศ4,CBF-multilingual-e5-large-instruct,การแสดงโขนเรื่องรามเกียรติ์ ชุดยกรบ,1,1.0,1.0,1.0,1
123,20,องค์การระหว่างประเทศ5,CBF-multilingual-e5-large-instruct,เซิ้งตังหวาย,1,1.0,1.0,1.0,1
123,20,องค์การระหว่างประเทศ6,CBF-multilingual-e5-large-instruct,ระบำชุดไทยพระราชนิยม,1,1.0,1.0,1.0,1
123,20,องค์การระหว่างประเทศ7,CBF-multilingual-e5-large-instruct,การแสดงโขนเรื่องรามเกียรติ์ ชุดยกรบ,1,1.0,1.0,1.0,1
123,20,องค์การระหว่างประเทศ8,CBF-multilingual-e5-large-instruct,การแสดงโขนเรื่องรามเกียรติ์ ตอน พระรามตามกวาง,1,1.0,1.0,1.0,1
123,20,องค์การระหว่างประเทศ9,CBF-multilingual-e5-large-instruct,เจ้าพระยานที,1,1.0,1.0,1.0,1
123,20,เอกชน1,CBF-multilingual-e5-large-instruct,กรุงเทพ,1,1.0,1.0,1.0,1
123,20,เอกชน10,CBF-multilingual-e5-large-instruct,ระบำตารีบุหงา,1,1.0,1.0,1.0,1
123,20,เอกชน11,CBF-multilingual-e5-large-instruct,ฟ้อนรัก,1,1.0,1.0,1.0,1
123,20,เอกชน12,CBF-multilingual-e5-large-instruct,ฟ้อนเจิง,2,1.0,0.5,0.6309297535714575,1
123,20,เอกชน13,CBF-multilingual-e5-large-instruct,ลีลาหมากแก๊ป,1,1.0,1.0,1.0,1
123,20,เอกชน14,CBF-multilingual-e5-large-instruct,การแสดงโขนเรื่องรามเกียรติ์ ตอน ศึกวิรุญจำบัง,1,1.0,1.0,1.0,1
123,20,เอกชน15,CBF-multilingual-e5-large-instruct,การแสดงโขนเรื่องรามเกียรติ์ ตอน ศึกวิรุญจำบัง,1,1.0,1.0,1.0,1
123,20,เอกชน16,CBF-multilingual-e5-large-instruct,ตะกล้อล้อท่า,1,1.0,1.0,1.0,1
123,20,เอกชน17,CBF-multilingual-e5-large-instruct,ฟ้อนรัก,1,1.0,1.0,1.0,1
123,20,เอกชน18,CBF-multilingual-e5-large-instruct,วิรัชสราญรมย์,1,1.0,1.0,1.0,1
123,20,เอกชน19,CBF-multilingual-e5-large-instruct,โนรา,1,1.0,1.0,1.0,1
123,20,เอกชน2,CBF-multilingual-e5-large-instruct,กินนรีร่อนออกมโนราห์บูชายัญ,1,1.0,1.0,1.0,1
123,20,เอกชน20,CBF-multilingual-e5-large-instruct,ฟ้อนดวงเดือน,1,1.0,1.0,1.0,1
123,20,เอกชน21,CBF-multilingual-e5-large-instruct,ฟ้อนรัก,1,1.0,1.0,1.0,1
123,20,เอกชน22,CBF-multilingual-e5-large-instruct,การแสดงโขนเรื่องรามเกียรติ์ ตอน ศึกวิรุญจำบัง,1,1.0,1.0,1.0,1
123,20,เอกชน23,CBF-multilingual-e5-large-instruct,ฟ้อนดวงเดือน,1,1.0,1.0,1.0,1
123,20,เอกชน24,CBF-multilingual-e5-large-instruct,การแสดงโขนเรื่องรามเกียรติ์ ตอน ศึกพรหมาสตร์,5,1.0,0.2,0.38685280723454163,1
123,20,เอกชน25,CBF-multilingual-e5-large-instruct,การแสดงโขนเรื่องรามเกียรติ์ ตอน ศึกพรหมาสตร์,1,1.0,1.0,1.0,1
123,20,เอกชน26,CBF-multilingual-e5-large-instruct,รำพลายชุมพล,1,1.0,1.0,1.0,1
123,20,เอกชน27,CBF-multilingual-e5-large-instruct,นาฏ ณ วัง,1,1.0,1.0,1.0,1
123,20,เอกชน28,CBF-multilingual-e5-large-instruct,ระบำเก็บใบชา,1,1.0,1.0,1.0,1
123,20,เอกชน29,CBF-multilingual-e5-large-instruct,ผืนไท,1,1.0,1.0,1.0,1
123,20,เอกชน3,CBF-multilingual-e5-large-instruct,การแสดงโขนเรื่องรามเกียรติ์ ตอน ศึกสัทธาสูร,8,1.0,0.125,0.31546487678572877,1
123,20,เอกชน30,CBF-multilingual-e5-large-instruct,รำมโนห์ราบูชายัญ,1,1.0,1.0,1.0,1
123,20,เอกชน31,CBF-multilingual-e5-large-instruct,ผืนไท,1,1.0,1.0,1.0,1
123,20,เอกชน32,CBF-multilingual-e5-large-instruct,รำวงมาตรฐาน,1,1.0,1.0,1.0,1
123,20,เอกชน34,CBF-multilingual-e5-large-instruct,รองเง็ง,3,1.0,0.3333333333333333,0.5,1
123,20,เอกชน35,CBF-multilingual-e5-large-instruct,พลองไม้สั้น,1,1.0,1.0,1.0,1
123,20,เอกชน36,CBF-multilingual-e5-large-instruct,พลองไม้สั้น,1,1.0,1.0,1.0,1
123,20,เอกชน37,CBF-multilingual-e5-large-instruct,ระบำกรับ,1,1.0,1.0,1.0,1
123,20,เอกชน38,CBF-multilingual-e5-large-instruct,ล่องใต้,1,1.0,1.0,1.0,1
123,20,เอกชน39,CBF-multilingual-e5-large-instruct,พลองไม้สั้น,1,1.0,1.0,1.0,1
123,20,เอกชน4,CBF-multilingual-e5-large-instruct,ฟ้อนภูไท,2,1.0,0.5,0.6309297535714575,1
123,20,เอกชน40,CBF-multilingual-e5-large-instruct,ล่องใต้,1,1.0,1.0,1.0,1
123,20,เอกชน41,CBF-multilingual-e5-large-instruct,ระบำกรับ,1,1.0,1.0,1.0,1
123,20,เอกชน42,CBF-multilingual-e5-large-instruct,ล่องใต้,1,1.0,1.0,1.0,1
123,20,เอกชน43,CBF-multilingual-e5-large-instruct,ฟ้อนขันดอก,1,1.0,1.0,1.0,1
123,20,เอกชน44,CBF-multilingual-e5-large-instruct,ฟ้อนขันดอก,1,1.0,1.0,1.0,1
123,20,เอกชน45,CBF-multilingual-e5-large-instruct,ระบำกินรีร่อน,1,1.0,1.0,1.0,1
123,20,เอกชน47,CBF-multilingual-e5-large-instruct,ระบำกินรีร่อน,1,1.0,1.0,1.0,1
123,20,เอกชน48,CBF-multilingual-e5-large-instruct,ฟ้อนขันดอก,1,1.0,1.0,1.0,1
123,20,เอกชน49,CBF-multilingual-e5-large-instruct,การแสดงโขนเรื่องรามเกียรติ์ ตอน พาลีสอนน้อง,1,1.0,1.0,1.0,1
123,20,เอกชน5,CBF-multilingual-e5-large-instruct,ฟ้อนที,1,1.0,1.0,1.0,1
123,20,เอกชน50,CBF-multilingual-e5-large-instruct,ระบำร่อนแร่,1,1.0,1.0,1.0,1
123,20,เอกชน51,CBF-multilingual-e5-large-instruct,ฟ้อนจันทราพาฝัน,1,1.0,1.0,1.0,1
123,20,เอกชน52,CBF-multilingual-e5-large-instruct,ฟ้อนจันทราพาฝัน,1,1.0,1.0,1.0,1
123,20,เอกชน53,CBF-multilingual-e5-large-instruct,ลายเกราะ,3,1.0,0.3333333333333333,0.5,1
123,20,เอกชน54,CBF-multilingual-e5-large-instruct,รำเถิดเทิง,1,1.0,1.0,1.0,1
123,20,เอกชน55,CBF-multilingual-e5-large-instruct,โนรา,1,1.0,1.0,1.0,1
123,20,เอกชน57,CBF-multilingual-e5-large-instruct,ระบำสุโขทัย,2,1.0,0.5,0.6309297535714575,1
123,20,เอกชน58,CBF-multilingual-e5-large-instruct,ระบำศรีชยสิงห์,1,1.0,1.0,1.0,1
123,20,เอกชน59,CBF-multilingual-e5-large-instruct,เมขลา รามสูร,1,1.0,1.0,1.0,1
123,20,เอกชน6,CBF-multilingual-e5-large-instruct,กินนรีร่อนออกมโนราห์บูชายัญ,1,1.0,1.0,1.0,1
123,20,เอกชน60,CBF-multilingual-e5-large-instruct,ฟ้อนเจิง,5,1.0,0.2,0.38685280723454163,1
123,20,เอกชน61,CBF-multilingual-e5-large-instruct,ฟ้อนภูไท 3 เผ่า,3,1.0,0.3333333333333333,0.5,1
123,20,เอกชน7,CBF-multilingual-e5-large-instruct,ชาวดอย,3,1.0,0.3333333333333333,0.5,1
123,20,เอกชน8,CBF-multilingual-e5-large-instruct,ชาวดอย,4,1.0,0.25,0.43067655807339306,1
123,20,เอกชน9,CBF-multilingual-e5-large-instruct,ฟ้อนเทียน,1,1.0,1.0,1.0,1
999,20,บุคคล1,CBF-multilingual-e5-large-instruct,การแสดงโขนเรื่องรามเกียรติ์ ตอน นางลอย,2,1.0,0.5,0.6309297535714575,1
999,20,บุคคล10,CBF-multilingual-e5-large-instruct,จตุรภาคี,1,1.0,1.0,1.0,1
999,20,บุคคล11,CBF-multilingual-e5-large-instruct,นักษัตร,1,1.0,1.0,1.0,1
999,20,บุคคล12,CBF-multilingual-e5-large-instruct,รำซัดชาตรี,1,1.0,1.0,1.0,1
999,20,บุคคล13,CBF-multilingual-e5-large-instruct,การแสดงโขนเรื่องรามเกียรติ์ ตอน ขับพิเภก,2,1.0,0.5,0.6309297535714575,1
999,20,บุคคล14,CBF-multilingual-e5-large-instruct,การแสดงโขนเรื่องรามเกียรติ์ ตอน พระรามตามกวาง,1,1.0,1.0,1.0,1
999,20,บุคคล15,CBF-multilingual-e5-large-instruct,ระบำสุโขทัย,1,1.0,1.0,1.0,1
999,20,บุคคล17,CBF-multilingual-e5-large-instruct,เซิ้งโปงลาง,1,1.0,1.0,1.0,1
999,20,บุคคล18,CBF-multilingual-e5-large-instruct,การแสดงโขนเรื่องรามเกียรติ์ ตอน ขับพิเภก,8,1.0,0.125,0.31546487678572877,1
999,20,บุคคล19,CBF-multilingual-e5-large-instruct,ฟ้อนรัก,1,1.0,1.0,1.0,1
999,20,บุคคล2,CBF-multilingual-e5-large-instruct,ระบำตารีบุหงา,1,1.0,1.0,1.0,1
999,20,บุคคล20,CBF-multilingual-e5-large-instruct,ฟ้อนเล็บ,1,1.0,1.0,1.0,1
999,20,บุคคล21,CBF-multilingual-e5-large-instruct,การแสดงโขนเรื่องรามเกียรติ์ ตอน ขับพิเภก,2,1.0,0.5,0.6309297535714575,1
